Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,year,month,day,SMA_50,SMA_200,RSI
2015-03-11,HDFCBANK,EQ,1052.55,1050.9,1061.9,1050.0,1055.9,1056.45,1055.6,1366384,144235476905000.0,29660.0,763835.0,0.559,2015,3,11,0.0,0.0,49.737001338261315
2015-03-12,HDFCBANK,EQ,1056.45,1060.1,1063.9,1051.1,1054.0,1054.6,1054.83,1882709,198593224700000.0,31522.0,1450091.0,0.7702,2015,3,12,0.0,0.0,49.12316194512629
2015-03-13,HDFCBANK,EQ,1054.6,1060.0,1064.0,1034.6,1045.55,1042.65,1043.51,1356695,141572242935000.0,26161.0,820661.0,0.6049,2015,3,13,1037.423,0.0,45.23923320413184
2015-03-16,HDFCBANK,EQ,1042.65,1045.0,1057.9,1042.5,1053.05,1051.55,1052.4,1337193,140725771245000.0,20657.0,792838.0,0.5929,2015,3,16,1039.4129999999998,0.0,48.50479930790572
2015-03-17,HDFCBANK,EQ,1051.55,1060.0,1065.9,1042.85,1056.55,1058.05,1055.47,1342326,141678656625000.0,27749.0,673862.0,0.502,2015,3,17,1041.268,0.0,50.81185174333383
2015-03-18,HDFCBANK,EQ,1058.05,1060.15,1071.9,1053.2,1064.0,1063.55,1063.39,1287083,136866647745000.0,22633.0,715353.0,0.5558,2015,3,18,1043.396,0.0,52.74118629645154
2015-03-19,HDFCBANK,EQ,1063.55,1071.0,1073.8,1048.7,1051.2,1052.2,1060.44,1343393,142458685695000.0,24573.0,803284.0,0.598,2015,3,19,1045.595,0.0,48.51238256692507
2015-03-20,HDFCBANK,EQ,1052.2,1051.0,1059.5,1045.95,1056.9,1055.9,1053.67,1620809,170779779570000.0,25256.0,1102458.0,0.6802,2015,3,20,1047.813,0.0,49.92201229415561
2015-03-23,HDFCBANK,EQ,1055.9,1055.95,1059.4,1046.0,1048.75,1047.75,1053.83,1361685,143498011660000.0,21332.0,892082.0,0.6551,2015,3,23,1049.471,0.0,46.87756890226366
2015-03-24,HDFCBANK,EQ,1047.75,1043.3,1057.0,1035.45,1037.95,1037.95,1046.07,2243391,234675515795000.0,34910.0,1483641.0,0.6613,2015,3,24,1050.7169999999999,0.0,43.44654153793975
2015-03-25,HDFCBANK,EQ,1037.95,1040.05,1046.7,1031.1,1032.65,1034.25,1038.21,2652225,275357221280000.03,31942.0,2189142.0,0.8254000000000001,2015,3,25,1052.061,0.0,42.19097707304339
2015-03-26,HDFCBANK,EQ,1034.25,1026.9,1032.2,1002.1,1017.9,1006.95,1011.46,8950155,905275836150000.0,86599.0,6377027.0,0.7125,2015,3,26,1052.933,0.0,34.31191726683937
2015-03-27,HDFCBANK,EQ,1006.95,1014.95,1023.55,1008.1,1015.95,1014.65,1016.24,2710224,275424386970000.0,44925.0,1588761.0,0.5861999999999999,2015,3,27,1053.9479999999999,0.0,37.83800043386611
2015-03-30,HDFCBANK,EQ,1014.65,1020.0,1039.0,1012.8,1038.5,1036.9,1027.99,1738786,178745046480000.0,58536.0,1073336.0,0.6173,2015,3,30,1054.823,0.0,46.73549680445723
2015-03-31,HDFCBANK,EQ,1036.9,1039.9,1039.9,1014.85,1022.55,1022.7,1027.6,1490564,153170597580000.0,21635.0,863654.0,0.5794,2015,3,31,1055.25,0.0,42.5496630022439
2015-04-01,HDFCBANK,EQ,1022.7,1026.1,1036.85,1013.0,1033.9,1033.25,1026.17,961049,98619524250000.0,15060.0,531880.0,0.5534,2015,4,1,1055.824,0.0,46.39132365840957
2015-04-06,HDFCBANK,EQ,1033.25,1035.0,1036.85,1019.8,1030.1,1031.95,1029.4,1787793,184036065130000.0,36020.0,1189699.0,0.6655,2015,4,6,1056.0439999999999,0.0,45.9832843686131
2015-04-07,HDFCBANK,EQ,1031.95,1033.25,1038.2,1023.65,1037.25,1032.75,1030.58,1549268,159663701615000.0,25474.0,907202.0,0.5856,2015,4,7,1056.3,0.0,46.296324879589015
2015-04-08,HDFCBANK,EQ,1032.75,1040.05,1042.45,1030.05,1036.0,1035.55,1036.95,1026536,106447046130000.0,18921.0,577294.0,0.5624,2015,4,8,1056.586,0.0,47.44433219642507
2015-04-09,HDFCBANK,EQ,1035.55,1038.25,1059.0,1030.0,1054.9,1056.1,1047.43,1750696,183373692930000.0,39447.0,978800.0,0.5590999999999999,2015,4,9,1056.8519999999999,0.0,55.0405905272505
2015-04-10,HDFCBANK,EQ,1056.1,1053.0,1053.0,1034.85,1041.2,1042.65,1042.24,1529831,159445059235000.0,33713.0,846999.0,0.5537,2015,4,10,1056.2240000000002,0.0,49.95167370148494
2015-04-13,HDFCBANK,EQ,1042.65,1040.0,1046.3,1034.8,1039.0,1038.8,1040.46,1140809,118696953325000.0,25972.0,685583.0,0.601,2015,4,13,1055.833,0.0,48.56743631166463
2015-04-15,HDFCBANK,EQ,1038.8,1040.0,1048.7,1025.2,1027.0,1031.65,1038.26,1223499,127030856130000.0,24527.0,743838.0,0.608,2015,4,15,1054.566,0.0,46.01703145859832
2015-04-16,HDFCBANK,EQ,1031.65,1028.0,1033.55,1018.0,1026.6,1029.65,1026.56,1402530,143977955470000.0,25694.0,843481.0,0.6014,2015,4,16,1053.612,0.0,45.30043451461885
2015-04-17,HDFCBANK,EQ,1029.65,1025.1,1027.85,1016.05,1018.9,1018.25,1020.11,1012253,103261428320000.0,33117.0,626038.0,0.6185,2015,4,17,1052.345,0.0,41.347952516565236
2015-04-20,HDFCBANK,EQ,1018.25,1020.0,1025.0,1002.6,1008.65,1005.1,1013.49,1297220,131471941550000.0,22147.0,805517.0,0.621,2015,4,20,1051.165,0.0,37.30465124888842
2015-04-21,HDFCBANK,EQ,1005.1,1005.0,1014.4,995.6,1003.0,1003.0,1005.86,1627686,163721901895000.0,38266.0,960054.0,0.5898,2015,4,21,1049.871,0.0,36.687658146303576
2015-04-22,HDFCBANK,EQ,1003.0,1006.5,1021.0,993.5,1014.85,1013.1,1007.45,1691484,170408960845000.0,47703.0,921349.0,0.5447,2015,4,22,1048.603,0.0,41.683360733168016
2015-04-23,HDFCBANK,EQ,1013.1,1020.05,1024.2,1006.1,1011.85,1013.5,1015.83,2406957,244506818375000.0,60245.0,784494.0,0.3259,2015,4,23,1047.803,0.0,41.87895894629202
2015-04-24,HDFCBANK,EQ,1013.5,1018.9,1019.0,1000.35,1009.05,1006.45,1009.89,1801311,181912700055000.0,34252.0,830249.0,0.4609,2015,4,24,1047.13,0.0,39.37239907582712
2015-04-27,HDFCBANK,EQ,1006.45,1006.95,1012.5,996.0,1002.0,1005.45,1003.24,1842676,184864854625000.0,32124.0,1150418.0,0.6243,2015,4,27,1046.15,0.0,39.015687636231675
2015-04-28,HDFCBANK,EQ,1005.45,999.55,1011.45,990.1,1001.5,1004.55,999.14,1985527,198381568815000.0,36555.0,1102900.0,0.5555,2015,4,28,1045.073,0.0,38.67606654708015
2015-04-29,HDFCBANK,EQ,1004.55,1004.0,1009.5,988.0,992.9,993.15,996.24,1965891,195850399275000.0,39412.0,827181.0,0.4208,2015,4,29,1043.416,0.0,34.571049423346494
2015-04-30,HDFCBANK,EQ,993.15,991.0,995.0,979.05,992.0,988.8,986.66,3785921,373542263125000.0,40830.0,2682520.0,0.7086,2015,4,30,1041.876,0.0,33.12622934735927
2015-05-04,HDFCBANK,EQ,988.8,994.05,1009.5,992.0,1001.1,1000.95,1002.47,785362,78730550100000.0,18912.0,349245.0,0.4447,2015,5,4,1040.5439999999999,0.0,40.59418709416557
2015-05-05,HDFCBANK,EQ,1000.95,999.05,1003.9,985.85,986.9,987.65,992.19,1284501,127447168620000.0,30698.0,532040.0,0.4142,2015,5,5,1038.801,0.0,35.871822356815755
2015-05-06,HDFCBANK,EQ,987.65,987.5,987.5,965.5,967.55,970.6,974.11,2751924,268067341345000.0,46997.0,1756656.0,0.6383,2015,5,6,1036.617,0.0,30.90792341310339
2015-05-07,HDFCBANK,EQ,970.6,968.0,970.0,944.2,950.0,951.3,958.44,2934166,281222911085000.0,66982.0,1757456.0,0.599,2015,5,7,1034.182,0.0,26.446659424193854
2015-05-08,HDFCBANK,EQ,951.3,961.5,987.8,955.4,978.35,982.0,971.0,2892983,280907762215000.0,45636.0,1944418.0,0.6720999999999999,2015,5,8,1032.472,0.0,41.028060517657735
2015-05-11,HDFCBANK,EQ,982.0,986.05,992.75,974.05,990.1,990.3,984.91,1682836,165744792430000.0,26463.0,954745.0,0.5673,2015,5,11,1030.925,0.0,44.246135996691095
2015-05-12,HDFCBANK,EQ,990.3,990.0,990.0,967.0,972.0,971.95,972.37,2776892,270016512165000.0,47942.0,1852706.0,0.6672,2015,5,12,1029.315,0.0,39.15846381121839
2015-05-13,HDFCBANK,EQ,971.95,975.85,993.4,971.6,991.25,990.25,982.95,1947962,191474787385000.0,45451.0,1026617.0,0.527,2015,5,13,1028.357,0.0,45.84610787697558
2015-05-14,HDFCBANK,EQ,990.25,989.0,994.85,974.0,992.5,991.05,983.96,1113797,109593530855000.0,21901.0,442271.0,0.3971,2015,5,14,1027.098,0.0,46.12490265071422
2015-05-15,HDFCBANK,EQ,991.05,994.9,997.55,984.2,990.9,990.1,990.14,2038406,201829857625000.0,31009.0,1200040.0,0.5887,2015,5,15,1025.476,0.0,45.823214118204746
2015-05-18,HDFCBANK,EQ,990.1,996.0,1012.0,992.0,1007.15,1009.85,1002.19,1428326,143144944160000.0,24176.0,790102.0,0.5532,2015,5,18,1024.022,0.0,52.74334759883492
2015-05-19,HDFCBANK,EQ,1009.85,1006.35,1018.0,998.1,1007.25,1007.55,1008.32,1196587,120654082225000.0,20371.0,577651.0,0.4827,2015,5,19,1022.5060000000001,0.0,51.91175170062203
2015-05-20,HDFCBANK,EQ,1007.55,1009.65,1026.8,1009.55,1021.0,1024.05,1021.44,1002210,102370102190000.0,24518.0,529458.0,0.5283,2015,5,20,1021.6809999999999,0.0,57.13336635570616
2015-05-21,HDFCBANK,EQ,1024.05,1024.0,1030.0,1015.1,1022.7,1024.7,1022.89,983595,100610501155000.0,25197.0,530378.0,0.5392,2015,5,21,1020.4730000000001,0.0,57.32993005267799
2015-05-22,HDFCBANK,EQ,1024.7,1024.7,1029.0,1018.35,1024.0,1024.3,1024.45,1172384,120104886865000.02,32923.0,667681.0,0.5695,2015,5,22,1019.779,0.0,57.15623842311701
2015-05-25,HDFCBANK,EQ,1024.3,1028.4,1031.0,1017.6,1024.6,1023.55,1025.23,1092265,111982139775000.0,23709.0,441790.0,0.4045,2015,5,25,1019.1990000000001,0.0,56.80870361251861
2015-05-26,HDFCBANK,EQ,1023.55,1024.45,1030.2,1018.05,1028.5,1027.4,1023.85,1226586,125584322745000.0,22622.0,703822.0,0.5738000000000001,2015,5,26,1018.618,0.0,58.213316741310635
2015-05-27,HDFCBANK,EQ,1027.4,1023.8,1040.0,1021.4,1037.05,1038.15,1032.62,804648,83089691630000.0,21938.0,428587.0,0.5326,2015,5,27,1018.289,0.0,61.93561929517689
2015-05-28,HDFCBANK,EQ,1038.15,1039.05,1043.7,1022.2,1028.75,1029.4,1029.66,2390290,246119776825000.0,24791.0,1572767.0,0.658,2015,5,28,1018.0239999999999,0.0,57.44975412948188
2015-05-29,HDFCBANK,EQ,1029.4,1029.95,1054.0,1027.15,1049.25,1050.55,1043.34,1264670,131947790645000.0,26552.0,757062.0,0.5986,2015,5,29,1018.0040000000001,0.0,64.19942681796167
2015-06-01,HDFCBANK,EQ,1050.55,1048.95,1056.0,1031.0,1035.2,1036.2,1045.89,960330,100439589935000.0,19082.0,644102.0,0.6707,2015,6,1,1017.567,0.0,57.53120108919947
2015-06-02,HDFCBANK,EQ,1036.2,1038.4,1040.3,1004.9,1007.05,1008.8,1021.61,1181502,120703634684999.98,26049.0,545278.0,0.4615,2015,6,2,1016.4720000000001,0.0,47.40615095188376
2015-06-03,HDFCBANK,EQ,1008.8,1009.0,1017.0,998.0,1010.05,1005.55,1008.77,1456208,146898365240000.0,25035.0,792917.0,0.5445000000000001,2015,6,3,1015.539,0.0,46.36385567858777
2015-06-04,HDFCBANK,EQ,1005.55,1008.85,1017.85,995.0,1016.6,1014.95,1007.27,1389397,139949309400000.0,40215.0,810357.0,0.5832,2015,6,4,1014.72,0.0,49.80161148826791
2015-06-05,HDFCBANK,EQ,1014.95,1010.25,1018.5,1002.5,1009.5,1011.75,1011.46,1688465,170782143075000.0,40411.0,1190906.0,0.7053,2015,6,5,1014.0,0.0,48.658257182489976
2015-06-08,HDFCBANK,EQ,1011.75,1004.25,1012.25,995.55,1002.5,1003.45,1003.15,952999,95599654730000.0,18043.0,519674.0,0.5453,2015,6,8,1013.31,0.0,45.725927753966104
2015-06-09,HDFCBANK,EQ,1003.45,1005.0,1006.0,997.1,1000.0,1001.85,1002.27,1510065,151350036800000.0,28365.0,918973.0,0.6086,2015,6,9,1012.6619999999999,0.0,45.16093136395246
2015-06-10,HDFCBANK,EQ,1001.85,998.0,1019.0,997.0,1014.0,1015.6,1012.42,1996562,202136727735000.0,41128.0,1410640.0,0.7065,2015,6,10,1012.835,0.0,50.788457537288465
2015-06-11,HDFCBANK,EQ,1015.6,1017.6,1018.55,994.7,995.8,1000.2,1006.7,2273544,228877148730000.03,38958.0,1647007.0,0.7244,2015,6,11,1012.546,0.0,45.19453920029719
2015-06-12,HDFCBANK,EQ,1000.2,1001.0,1010.85,990.15,1006.95,1009.15,1000.81,1632086,163341235055000.0,34023.0,1084012.0,0.6642,2015,6,12,1011.9910000000001,0.0,48.72889885762446
2015-06-15,HDFCBANK,EQ,1009.15,1002.0,1013.75,1000.0,1000.0,1005.2,1006.13,1499957,150915261570000.0,20096.0,1073233.0,0.7155,2015,6,15,1011.641,0.0,47.2797246689294
2015-06-16,HDFCBANK,EQ,1005.2,1000.0,1010.45,997.05,1008.05,1008.4,1002.16,1502631,150587656490000.0,22539.0,1079516.0,0.7184,2015,6,16,1011.1439999999999,0.0,48.61301489922203
2015-06-17,HDFCBANK,EQ,1008.4,1009.0,1013.5,999.5,1004.5,1004.7,1005.7,2421567,243538175795000.0,49260.0,1775904.0,0.7334,2015,6,17,1010.5989999999999,0.0,47.12888928400141
2015-06-18,HDFCBANK,EQ,1004.7,1005.9,1023.8,1002.25,1018.8,1019.6,1018.48,2107929,214689165600000.0,41886.0,1342813.0,0.637,2015,6,18,1010.336,0.0,53.310561633507966
2015-06-19,HDFCBANK,EQ,1019.6,1024.8,1034.95,1013.15,1032.15,1030.5,1021.94,935581,95610970150000.0,16268.0,407189.0,0.4352,2015,6,19,1010.235,0.0,57.24845768582898
2015-06-22,HDFCBANK,EQ,1030.5,1032.1,1056.9,1028.5,1046.65,1047.15,1050.32,1362413,143096588060000.0,24322.0,797607.0,0.5854,2015,6,22,1010.0559999999999,0.0,62.45732437405966
2015-06-23,HDFCBANK,EQ,1047.15,1052.0,1061.2,1042.5,1052.5,1052.1,1054.74,1413795,149118712795000.0,23975.0,920491.0,0.6511,2015,6,23,1010.245,0.0,63.866849837407095
2015-06-24,HDFCBANK,EQ,1052.1,1054.0,1057.8,1042.7,1044.2,1045.8,1048.31,1566849,164254528370000.0,23747.0,1142835.0,0.7293999999999999,2015,6,24,1010.385,0.0,60.741126189009925
2015-06-25,HDFCBANK,EQ,1045.8,1048.25,1070.85,1042.65,1069.0,1065.0,1058.33,4143392,438505934320000.0,38945.0,3265758.0,0.7881999999999999,2015,6,25,1011.052,0.0,66.17444702404744
2015-06-26,HDFCBANK,EQ,1065.0,1067.0,1070.95,1051.5,1061.7,1062.85,1059.45,1411876,149581152130000.0,32255.0,864083.0,0.612,2015,6,26,1011.7159999999999,0.0,65.08814319477429
2015-06-29,HDFCBANK,EQ,1062.85,1044.9,1061.75,1030.5,1055.5,1056.65,1043.33,1621959,169223582810000.0,30373.0,837693.0,0.5165,2015,6,29,1012.4839999999999,0.0,61.93091204930106
2015-06-30,HDFCBANK,EQ,1056.65,1052.25,1072.0,1048.0,1065.9,1067.15,1058.31,1822534,192880758970000.0,30387.0,1235445.0,0.6779000000000001,2015,6,30,1013.725,0.0,65.02507761313359
2015-07-01,HDFCBANK,EQ,1067.15,1061.35,1077.0,1060.05,1071.5,1072.35,1072.41,1242797,133278869655000.0,53256.0,752276.0,0.6053000000000001,2015,7,1,1015.112,0.0,66.47818377674088
2015-07-02,HDFCBANK,EQ,1072.35,1065.0,1067.7,1055.65,1058.5,1058.2,1060.89,1120861,118910891920000.0,32478.0,619292.0,0.5525,2015,7,2,1016.0140000000001,0.0,59.26278376269744
2015-07-03,HDFCBANK,EQ,1058.2,1054.05,1076.15,1054.05,1076.0,1074.25,1069.15,1009822,107964836175000.0,22987.0,435705.0,0.4315,2015,7,3,1017.229,0.0,64.03155229192477
2015-07-06,HDFCBANK,EQ,1074.25,1064.05,1085.0,1060.25,1083.45,1083.5,1073.31,816945,87683168930000.0,20053.0,307071.0,0.3759,2015,7,6,1018.77,0.0,66.46783597051297
2015-07-07,HDFCBANK,EQ,1083.5,1078.5,1091.5,1078.5,1085.0,1086.85,1085.86,1035368,112426523884999.98,23325.0,552584.0,0.5337,2015,7,7,1020.398,0.0,67.33087690564733
2015-07-08,HDFCBANK,EQ,1086.85,1079.1,1080.6,1066.0,1067.3,1068.85,1072.71,1350169,144833707310000.0,26057.0,684610.0,0.5071,2015,7,8,1021.684,0.0,58.60311489666746
2015-07-09,HDFCBANK,EQ,1068.85,1062.7,1076.9,1060.1,1073.9,1074.05,1069.57,699491,74815573905000.0,24198.0,330788.0,0.4729,2015,7,9,1023.3020000000001,0.0,60.207843602147605
2015-07-10,HDFCBANK,EQ,1074.05,1069.8,1095.0,1068.5,1089.0,1090.75,1085.73,1225022,133004851559999.98,21668.0,592202.0,0.4834,2015,7,10,1025.3410000000001,0.0,64.91208243158209
2015-07-13,HDFCBANK,EQ,1090.75,1085.0,1105.9,1085.0,1095.15,1096.15,1096.31,1769021,193940102210000.0,26016.0,1108367.0,0.6265,2015,7,13,1027.245,0.0,66.29944788335597
