Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,year,month,day,SMA_50,SMA_200,RSI
2020-03-27,AXISBANK,EQ,341.4,370.0,409.45,354.05,362.5,359.75,378.88,71043359,2691717367500000.0,990737.0,15795158.0,0.2223,2020,3,27,647.689,704.3925,23.06670559078887
2020-03-30,AXISBANK,EQ,359.75,345.0,382.0,340.35,368.2,368.15,364.35,61772934,2250697334115000.0,661071.0,14361627.0,0.2325,2020,3,30,640.2539999999999,702.1625,25.104007819525265
2020-03-31,AXISBANK,EQ,368.15,384.4,389.8,372.65,378.5,379.0,379.67,34637418,1315069751930000.0,380850.0,8553393.0,0.2469,2020,3,31,633.29,699.9835,27.764883849047337
2020-04-01,AXISBANK,EQ,379.0,376.25,379.8,354.0,355.5,358.65,366.41,27745001,1016603636700000.0,334884.0,9205797.0,0.3318,2020,4,1,626.111,697.7090000000001,25.905866093118235
2020-04-03,AXISBANK,EQ,358.65,360.2,362.3,324.0,326.9,325.45,343.1,41317685,1417618030370000.0,407312.0,16705260.0,0.4043,2020,4,3,618.368,695.2354999999999,23.179129692363887
2020-04-07,AXISBANK,EQ,325.45,347.4,405.75,342.35,391.0,388.85,367.02,48093870,1765151876655000.0,522716.0,12537511.0,0.2607,2020,4,7,611.685,693.17375,36.84891551374812
2020-04-08,AXISBANK,EQ,388.85,383.75,427.7,373.5,391.4,391.35,396.73,64930772,2575974593450000.0,769506.0,9725075.0,0.1498,2020,4,8,604.764,691.242,37.32253476394525
2020-04-09,AXISBANK,EQ,391.35,405.0,423.0,398.65,420.0,420.15,409.23,44090829,1804312326210000.0,470749.0,10311540.0,0.2339,2020,4,9,598.362,689.4639999999999,42.65784531397191
2020-04-13,AXISBANK,EQ,420.15,417.95,427.9,402.0,420.0,418.95,414.15,33432493,1384613720200000.0,423296.0,7214990.0,0.2158,2020,4,13,591.9979999999999,687.7052500000001,42.495527961824195
2020-04-15,AXISBANK,EQ,418.95,434.0,451.65,412.45,418.0,417.3,434.36,48315084,2098624030340000.0,482534.0,16290787.0,0.3372,2020,4,15,585.639,685.9347499999999,42.257429553526485
2020-04-16,AXISBANK,EQ,417.3,408.6,427.0,400.7,426.0,422.55,415.38,42344581,1758897254530000.0,490756.0,6828514.0,0.1613,2020,4,16,579.472,684.1922500000001,43.34513306183187
2020-04-17,AXISBANK,EQ,422.55,450.0,485.9,432.4,481.4,478.8,447.62,47831855,2141063933690000.0,501888.0,10786449.0,0.2255,2020,4,17,574.462,682.7719999999999,53.46054581862414
2020-04-20,AXISBANK,EQ,478.8,482.0,483.45,451.25,453.0,455.95,465.65,42163860,1963363548435000.0,508117.0,11984687.0,0.2842,2020,4,20,569.472,681.1435,49.58738150649607
2020-04-21,AXISBANK,EQ,455.95,436.0,439.95,412.95,419.65,420.65,421.92,33572228,1416491515860000.0,389708.0,9298147.0,0.277,2020,4,21,563.706,679.30375,44.25339062755968
2020-04-22,AXISBANK,EQ,420.65,418.55,434.55,412.0,433.5,431.15,424.5,36619626,1554491253020000.0,407478.0,5004295.0,0.1367,2020,4,22,558.029,677.45725,46.11028110167304
2020-04-23,AXISBANK,EQ,431.15,434.6,439.85,426.05,428.9,430.05,433.0,29418033,1273804717405000.0,338254.0,4169498.0,0.1417,2020,4,23,552.149,675.5647499999999,45.93764776949782
2020-04-24,AXISBANK,EQ,430.05,416.0,419.65,401.25,406.0,403.95,410.4,35773432,1468146171830000.0,351689.0,11193529.0,0.3129,2020,4,24,545.489,673.5322500000001,41.92667417772207
2020-04-27,AXISBANK,EQ,403.95,415.0,429.5,409.1,426.1,427.3,422.19,35987021,1519330850100000.0,381495.0,9730896.0,0.2704,2020,4,27,539.072,671.65575,46.43287409647544
2020-04-28,AXISBANK,EQ,427.3,438.0,458.4,435.25,457.5,455.45,446.31,43938651,1961009624765000.0,471905.0,5933011.0,0.135,2020,4,28,533.359,669.9019999999999,51.33543297665655
2020-04-29,AXISBANK,EQ,455.45,430.75,448.85,425.95,438.85,439.1,438.97,61500039,2699664397095000.0,676631.0,7712019.0,0.1253999999999999,2020,4,29,527.1419999999999,668.0532499999999,48.55578684695039
2020-04-30,AXISBANK,EQ,439.1,451.0,461.9,440.4,444.05,444.9,452.72,40383418,1828250800050000.0,419141.0,12240264.0,0.3031,2020,4,30,520.935,666.24725,49.59837253998695
2020-05-04,AXISBANK,EQ,444.9,424.0,424.0,399.7,407.0,402.8,409.68,37854079,1550813797390000.0,484430.0,13866709.0,0.3663,2020,5,4,514.035,664.3467499999999,42.81548137298667
2020-05-05,AXISBANK,EQ,402.8,414.0,418.75,386.5,389.5,389.0,400.46,50982763,2041643407335000.0,558582.0,11211336.0,0.2198999999999999,2020,5,5,507.085,662.3607499999999,40.84371986067331
2020-05-06,AXISBANK,EQ,389.0,385.0,394.45,368.05,393.5,388.85,382.18,67511657,2580155940685000.0,701599.0,12682613.0,0.1878999999999999,2020,5,6,500.09399999999994,660.45875,40.821713833546895
2020-05-07,AXISBANK,EQ,388.85,387.0,402.25,382.7,398.5,397.35,394.83,41339427,1632187896155000.0,482183.0,7486576.0,0.1811,2020,5,7,493.36800000000005,658.6135,42.705542145121875
2020-05-08,AXISBANK,EQ,397.35,403.5,409.45,379.65,383.0,382.05,395.91,33506610,1326551823120000.0,353592.0,4546327.0,0.1357,2020,5,8,486.18800000000005,656.74475,40.22346323235953
2020-05-11,AXISBANK,EQ,382.05,391.0,393.5,376.85,380.5,379.55,384.22,30143521,1158167446535000.0,335987.0,6524087.0,0.2164,2020,5,11,478.89300000000003,654.89375,39.81624714199149
2020-05-12,AXISBANK,EQ,379.55,376.3,391.8,370.0,386.2,386.85,378.16,38411667,1452574251325000.0,379557.0,8791373.0,0.2289,2020,5,12,472.121,653.02275,41.67311826805324
2020-05-13,AXISBANK,EQ,386.85,411.0,416.45,399.6,413.95,414.0,408.97,48206377,1971494761170000.0,493525.0,13794185.0,0.2861,2020,5,13,465.82599999999996,651.32975,48.0881743496343
2020-05-14,AXISBANK,EQ,414.0,405.05,411.0,397.65,402.75,401.95,404.7,31604457,1279027704765000.0,301403.0,10213427.0,0.3232,2020,5,14,459.277,649.6375,45.68646131212679
2020-05-15,AXISBANK,EQ,401.95,402.75,403.9,386.8,388.8,388.55,391.48,25435045,995729806925000.0,274054.0,5534206.0,0.2176,2020,5,15,452.33099999999996,647.934,43.108097947004744
2020-05-18,AXISBANK,EQ,388.55,389.0,389.0,352.3,361.2,358.8,364.05,47864793,1742498934365000.2,460935.0,15105883.0,0.3156,2020,5,18,445.56100000000004,646.09075,37.98289030012492
2020-05-19,AXISBANK,EQ,358.8,368.8,372.5,350.1,355.5,354.5,361.09,42889862,1548707543535000.0,423289.0,10124240.0,0.2361,2020,5,19,438.96700000000004,644.22325,37.29274095871876
2020-05-20,AXISBANK,EQ,354.5,353.0,366.3,350.0,364.95,362.5,357.71,30722038,1098971210135000.0,325563.0,7237593.0,0.2356,2020,5,20,432.474,642.47425,39.49541175206956
2020-05-21,AXISBANK,EQ,362.5,363.0,369.0,355.7,357.0,357.2,362.97,24794934,899975191504999.9,250995.0,5003550.0,0.2018,2020,5,21,425.97399999999993,640.6445,38.529807476327484
2020-05-22,AXISBANK,EQ,357.2,352.1,359.75,332.85,338.6,336.95,342.8,48368474,1658092154890000.0,475509.0,15450047.0,0.3194,2020,5,22,419.155,638.68,35.00808793728942
2020-05-26,AXISBANK,EQ,336.95,342.0,347.7,336.35,341.5,341.3,342.07,30693404,1049937585765000.0,305066.0,8858349.0,0.2886,2020,5,26,412.828,636.78525,36.35388246239048
2020-05-27,AXISBANK,EQ,341.3,346.1,392.45,341.5,389.9,387.0,368.94,72445794,2672805312685000.0,587020.0,15280477.0,0.2109,2020,5,27,408.097,635.18225,48.43452631486322
2020-05-28,AXISBANK,EQ,387.0,390.0,407.65,387.0,390.9,390.95,397.78,72694994,2891632240450000.0,644499.0,16780800.0,0.2307999999999999,2020,5,28,403.529,633.7665,49.329760587011144
2020-05-29,AXISBANK,EQ,390.95,382.0,389.25,375.35,381.9,384.95,382.92,51056884,1955047221995000.0,470861.0,14058182.0,0.2753,2020,5,29,400.36300000000006,632.3447500000001,47.967489572004496
2020-06-01,AXISBANK,EQ,384.95,394.3,409.5,392.55,396.2,396.95,401.8,44253432,1778081192409999.8,379354.0,10283536.0,0.2324,2020,6,1,396.926,630.96025,50.88862239161113
2020-06-02,AXISBANK,EQ,396.95,398.0,415.0,391.55,414.7,410.1,402.42,37509637,1509477208770000.0,351376.0,8375868.0,0.2233,2020,6,2,394.95599999999996,629.6985,53.940222028244975
2020-06-03,AXISBANK,EQ,410.1,422.0,432.0,405.25,407.6,409.55,423.47,49057169,2077424092075000.0,435889.0,12579209.0,0.2564,2020,6,3,393.38,628.35125,53.78967714625589
2020-06-04,AXISBANK,EQ,409.55,407.6,413.9,391.55,395.6,394.35,400.69,45553928,1825301139415000.0,418486.0,9769537.0,0.2145,2020,6,4,391.798,627.0232500000001,49.66430431584871
2020-06-05,AXISBANK,EQ,394.35,399.0,409.9,390.5,408.3,405.3,399.06,39004703,1556506849440000.0,347847.0,7404350.0,0.1898,2020,6,5,391.339,625.7492500000001,52.4911002243321
2020-06-08,AXISBANK,EQ,405.3,415.0,444.75,414.0,431.7,430.25,430.98,60387850,2602590006005000.0,574895.0,12887892.0,0.2134,2020,6,8,391.381,624.5965,58.24506623321092
2020-06-09,AXISBANK,EQ,430.25,434.95,442.5,416.5,417.7,420.05,431.03,46274196,1994566478285000.0,377255.0,9356521.0,0.2022,2020,6,9,393.60900000000004,623.4495,55.29654267054618
2020-06-10,AXISBANK,EQ,420.05,422.2,432.7,415.3,431.95,427.45,421.1,36163767,1522846132280000.0,306681.0,4597014.0,0.1271,2020,6,10,396.095,622.27075,56.99735674825783
2020-06-11,AXISBANK,EQ,427.45,426.5,435.55,408.7,414.45,413.45,422.03,45563053,1922902733095000.0,394557.0,10607767.0,0.2328,2020,6,11,397.82800000000003,620.95975,52.896946312539974
2020-06-12,AXISBANK,EQ,413.45,390.0,412.5,389.15,406.6,408.0,401.3,47814513,1918802390820000.0,425792.0,9129779.0,0.1909,2020,6,12,399.16,619.57475,51.34830141406507
2020-06-15,AXISBANK,EQ,408.0,405.95,405.95,383.65,389.7,389.6,391.5,39578304,1549478243675000.0,383057.0,8892968.0,0.2246999999999999,2020,6,15,399.75699999999995,618.161,46.40834281160588
2020-06-16,AXISBANK,EQ,389.6,404.9,405.0,360.4,380.2,381.55,379.88,96190274,3654065942305001.0,781976.0,27287497.0,0.2837,2020,6,16,400.025,616.74525,44.39599182434744
2020-06-17,AXISBANK,EQ,381.55,377.45,397.75,375.3,388.6,389.6,389.74,56950626,2219573133435000.0,458252.0,8153199.0,0.1432,2020,6,17,400.237,615.3875,46.87670939412334
2020-06-18,AXISBANK,EQ,389.6,386.0,408.05,384.0,404.75,405.4,396.48,43774453,1735581936909999.8,352937.0,8577021.0,0.1959,2020,6,18,401.17199999999997,614.095,51.45459795231428
2020-06-19,AXISBANK,EQ,405.4,407.5,422.3,407.5,417.15,417.05,416.47,52085893,2169237459225000.0,428871.0,11009248.0,0.2114,2020,6,19,403.004,612.76175,54.56371173234527
2020-06-22,AXISBANK,EQ,417.05,420.0,435.9,418.1,430.25,430.15,428.96,40454158,1735319174325000.0,374532.0,9811469.0,0.2425,2020,6,22,403.83,611.49775,57.8339646065403
2020-06-23,AXISBANK,EQ,430.15,430.5,445.0,430.4,444.4,443.65,437.78,30757921,1346526673480000.0,304611.0,3902114.0,0.3134,2020,6,23,404.876,610.325,60.9529535490297
2020-06-24,AXISBANK,EQ,443.65,448.0,448.5,422.2,425.4,424.65,435.17,33577340,1461172528470000.0,304342.0,5848920.0,0.1742,2020,6,24,404.966,609.1425,54.80824259257244
2020-06-25,AXISBANK,EQ,424.65,419.0,428.7,410.35,418.9,421.7,420.13,49854504,2094542295555000.0,356209.0,11216077.0,0.225,2020,6,25,405.02099999999996,607.9314999999999,53.89969823382796
2020-06-26,AXISBANK,EQ,421.7,426.0,428.75,418.0,426.0,424.85,422.8,32611425,1378814835820000.0,233244.0,6855248.0,0.2102,2020,6,26,405.172,606.8272499999999,54.76203429448521
2020-06-29,AXISBANK,EQ,424.85,415.0,415.8,402.35,404.9,404.8,406.79,36320111,1477447751155000.0,333423.0,10059151.0,0.277,2020,6,29,404.81700000000006,605.61475,48.53836599809318
2020-06-30,AXISBANK,EQ,404.8,410.0,414.8,404.05,407.3,406.65,409.15,26951992,1102743626475000.0,233118.0,4422649.0,0.1641,2020,6,30,403.37399999999997,604.4,49.11303196147258
2020-07-01,AXISBANK,EQ,406.65,410.0,437.35,406.65,432.45,433.25,423.3,53380997,2259598644260000.0,424141.0,11277321.0,0.2113,2020,7,1,402.92,603.21075,56.614865796288335
2020-07-02,AXISBANK,EQ,433.25,441.0,441.5,421.3,424.8,423.2,427.8,50362840,2154504866225000.0,402398.0,8019429.0,0.1592,2020,7,2,402.971,601.9689999999999,53.411094882884164
2020-07-03,AXISBANK,EQ,423.2,430.0,431.6,423.65,429.0,428.45,427.75,31044470,1327929477825000.0,252003.0,5973108.0,0.1924,2020,7,3,402.917,600.70275,54.848506072753224
2020-07-06,AXISBANK,EQ,428.45,434.15,437.6,431.1,433.75,434.0,434.51,18425359,800602876835000.0,181904.0,3120874.0,0.1694,2020,7,6,402.996,599.55825,56.38063809074265
2020-07-07,AXISBANK,EQ,434.0,433.5,449.0,426.2,445.95,447.35,438.58,37991906,1666265374255000.0,329598.0,6686878.0,0.176,2020,7,7,403.8639999999999,598.42375,59.9050503440232
2020-07-08,AXISBANK,EQ,447.35,450.0,461.4,441.0,444.0,444.15,450.01,45878605,2064569022560000.0,393904.0,6452488.0,0.1406,2020,7,8,404.20099999999996,597.29,58.68111314666759
