,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,year,month,day,SMA_50,SMA_200,RSI
3812,2016-08-03,KOTAKBANK,EQ,760.1,759.0,764.0,754.8,757.45,756.2,758.98,1344312,102030230930000.0,42905.0,944434.0,0.7025,2016,8,3,754.448,695.75625,49.35856769220789
3813,2016-08-04,KOTAKBANK,EQ,756.2,759.75,761.3,751.0,755.95,756.4,756.48,1249512,94522830975000.0,48954.0,892259.0,0.7141,2016,8,4,755.321,696.258,49.46658831782709
3814,2016-08-05,KOTAKBANK,EQ,756.4,759.8,776.0,756.6,770.55,774.35,766.89,2365366,181396414685000.0,40272.0,1805551.0,0.7633,2016,8,5,756.204,696.8655,58.10414493156474
3815,2016-08-08,KOTAKBANK,EQ,774.35,777.0,781.8,767.95,769.05,771.5,775.42,1659840,128707644445000.0,34548.0,1351400.0,0.8142,2016,8,8,756.783,697.45575,56.45418455026253
3816,2016-08-09,KOTAKBANK,EQ,771.5,772.8,772.9,760.1,765.5,764.75,766.51,877535,67263524279999.99,29193.0,508675.0,0.5797,2016,8,9,757.2259999999999,697.9830000000001,52.64143959306657
3817,2016-08-10,KOTAKBANK,EQ,764.75,769.7,769.7,758.65,761.3,761.25,763.88,1093959,83564895985000.0,15036.0,744054.0,0.6801,2016,8,10,757.52,698.4975,50.72832453437326
3818,2016-08-11,KOTAKBANK,EQ,761.25,761.0,768.95,759.15,766.6,764.65,764.6,1006546,76960314975000.0,37581.0,644177.0,0.64,2016,8,11,757.9060000000001,699.0505,52.5330062408924
3819,2016-08-12,KOTAKBANK,EQ,764.65,771.9,771.9,760.0,760.2,762.9,766.06,1128132,86421443025000.0,14772.0,761158.0,0.6747,2016,8,12,758.238,699.582,51.48768337082557
3820,2016-08-16,KOTAKBANK,EQ,762.9,766.5,775.9,762.15,771.75,772.8,770.06,1826143,140623156655000.0,31272.0,1410806.0,0.7726000000000001,2016,8,16,758.3079999999999,700.12,56.73283951812216
3821,2016-08-17,KOTAKBANK,EQ,772.8,771.0,771.6,761.1,766.0,765.65,765.44,814886,62374383290000.0,27352.0,533013.0,0.6541,2016,8,17,758.3159999999999,700.63875,52.33205852346689
3822,2016-08-18,KOTAKBANK,EQ,765.65,766.9,785.95,766.85,784.0,784.4,779.89,1765760,137709621970000.0,38101.0,1115165.0,0.6315,2016,8,18,758.563,701.2585,60.8979841058129
3823,2016-08-19,KOTAKBANK,EQ,784.4,785.95,785.95,774.0,780.0,778.75,779.2,996170,77621724400000.0,27262.0,624047.0,0.6264000000000001,2016,8,19,758.951,701.795,57.542402907526274
3824,2016-08-22,KOTAKBANK,EQ,778.75,780.0,782.0,768.8,773.9,772.85,773.15,612762,47375984075000.0,24897.0,373082.0,0.6089,2016,8,22,759.3530000000001,702.33925,54.184791078791044
3825,2016-08-23,KOTAKBANK,EQ,772.85,773.35,780.0,771.05,779.1,778.35,774.83,572986,44396843115000.0,16348.0,373283.0,0.6515000000000001,2016,8,23,759.906,702.7927500000001,56.720062598716815
3826,2016-08-24,KOTAKBANK,EQ,778.35,779.0,781.9,772.1,776.6,777.0,776.68,1141719,88674967495000.0,22836.0,843425.0,0.7387,2016,8,24,760.3279999999999,703.24525,55.90235010261451
3827,2016-08-25,KOTAKBANK,EQ,777.0,778.0,784.0,772.05,781.0,780.75,777.91,1477112,114906145655000.0,20473.0,899171.0,0.6087,2016,8,25,760.901,703.7335,57.72550892645377
3828,2016-08-26,KOTAKBANK,EQ,780.75,782.5,789.0,772.85,781.0,780.8,780.54,853973,66656240604999.99,19467.0,410187.0,0.4803,2016,8,26,761.206,704.27325,57.750590404333494
3829,2016-08-29,KOTAKBANK,EQ,780.8,780.7,788.9,775.15,780.0,781.4,783.74,762039,59723814079999.99,16621.0,417641.0,0.5481,2016,8,29,761.745,704.92725,58.072063148098096
3830,2016-08-30,KOTAKBANK,EQ,781.4,781.9,787.05,780.2,784.6,786.15,785.13,799025,62733473495000.01,17075.0,465793.0,0.583,2016,8,30,762.446,705.5754999999999,60.62627579041477
3831,2016-08-31,KOTAKBANK,EQ,786.15,795.0,814.95,793.15,809.0,806.9,805.82,3346444,269662722815000.0,59733.0,1745738.0,0.5217,2016,8,31,763.545,706.3095000000001,69.39686311832736
3832,2016-09-01,KOTAKBANK,EQ,806.9,813.0,817.45,807.5,812.5,810.7,811.68,1161928,94310976900000.0,35156.0,634861.0,0.5464,2016,9,1,764.8240000000001,707.12875,70.68471660481276
3833,2016-09-02,KOTAKBANK,EQ,810.7,812.0,815.75,808.3,813.1,813.6,812.54,930759,75627726695000.0,22244.0,608985.0,0.6543000000000001,2016,9,2,766.309,707.919,71.66471896647491
3834,2016-09-06,KOTAKBANK,EQ,813.6,819.9,822.0,815.0,818.75,818.05,817.42,1027879,84020795420000.0,33864.0,722776.0,0.7031999999999999,2016,9,6,767.725,708.66125,73.14810654196572
3835,2016-09-07,KOTAKBANK,EQ,818.05,818.85,823.0,802.45,804.75,804.1,807.69,1171053,94585130230000.0,17378.0,797175.0,0.6807,2016,9,7,769.1290000000001,709.28625,62.16184596518851
3836,2016-09-08,KOTAKBANK,EQ,804.1,804.75,822.3,800.25,818.0,819.75,814.62,1724362,140470147080000.0,29935.0,980629.0,0.5687,2016,9,8,770.7360000000001,709.9992500000001,67.97328877580301
3837,2016-09-09,KOTAKBANK,EQ,819.75,819.7,825.4,808.6,818.1,818.85,817.52,1144933,93601039030000.0,61244.0,632554.0,0.5525,2016,9,9,772.247,710.7294999999999,67.33282625182584
3838,2016-09-12,KOTAKBANK,EQ,818.85,811.95,815.0,805.0,814.0,813.3,810.49,741529,60100070285000.0,19619.0,325344.0,0.4387,2016,9,12,773.4570000000001,711.3854999999999,63.36768693367692
3839,2016-09-14,KOTAKBANK,EQ,813.3,813.9,820.0,803.3,805.8,805.95,807.26,2041155,164774170535000.0,45021.0,1371327.0,0.6718000000000001,2016,9,14,774.309,712.00375,58.457991665453044
3840,2016-09-15,KOTAKBANK,EQ,805.95,806.95,811.75,803.3,808.1,808.6,806.92,1182665,95431586935000.0,22044.0,847486.0,0.7166,2016,9,15,775.413,712.62625,59.671226619028175
3841,2016-09-16,KOTAKBANK,EQ,808.6,810.9,819.95,804.7,805.9,806.6,809.0,4352409,352110371550000.0,66399.0,3736245.0,0.8584,2016,9,16,776.6659999999999,713.27125,58.287651362036414
3842,2016-09-19,KOTAKBANK,EQ,806.6,808.4,812.2,799.1,802.0,802.85,803.91,2257955,181518926870000.0,32666.0,1614210.0,0.7149,2016,9,19,777.915,713.8595,55.68072560548476
3843,2016-09-20,KOTAKBANK,EQ,802.85,802.0,803.3,791.5,792.5,792.75,794.63,1557067,123728716355000.0,42718.0,908910.0,0.5837,2016,9,20,778.8520000000001,714.3294999999999,49.28693110962529
3844,2016-09-21,KOTAKBANK,EQ,792.75,794.1,795.75,786.65,788.6,788.4,790.88,2317848,183313852525000.0,55912.0,1479276.0,0.6382,2016,9,21,779.7509999999999,714.80975,46.79461986205825
3845,2016-09-22,KOTAKBANK,EQ,788.4,799.0,801.9,791.0,794.15,795.15,795.39,2111498,167947477265000.0,41128.0,1532390.0,0.7256999999999999,2016,9,22,780.443,715.3425,50.94028940851625
3846,2016-09-23,KOTAKBANK,EQ,795.15,795.7,803.4,793.05,793.1,796.15,798.32,4190651,334546738525000.0,50877.0,3561014.0,0.8498000000000001,2016,9,23,781.0930000000001,715.921,51.54268171584506
3847,2016-09-26,KOTAKBANK,EQ,796.15,792.15,794.25,784.35,786.5,787.75,789.31,1117777,88227068610000.0,42722.0,804907.0,0.7201000000000001,2016,9,26,781.3480000000001,716.4857499999999,46.38989897545597
3848,2016-09-27,KOTAKBANK,EQ,787.75,785.25,798.25,782.5,785.75,784.45,790.74,1427314,112863448420000.0,32408.0,1028452.0,0.7206,2016,9,27,781.4329999999999,717.0847500000001,44.50743479093741
3849,2016-09-28,KOTAKBANK,EQ,784.45,783.0,791.8,778.5,782.5,782.3,782.25,1955271,152950486615000.0,35367.0,1612881.0,0.8249,2016,9,28,781.6360000000001,717.63825,43.27531554319958
3850,2016-09-29,KOTAKBANK,EQ,782.3,787.5,799.45,769.25,778.7,772.6,782.59,55058370,4308790088155001.0,78342.0,50367449.0,0.9148,2016,9,29,781.552,718.13125,38.144670149537994
3851,2016-09-30,KOTAKBANK,EQ,772.6,772.0,782.3,766.1,780.2,777.0,773.14,2432078,188033832860000.0,45558.0,1636807.0,0.6729999999999999,2016,9,30,781.536,718.6732499999999,41.530954221293484
3852,2016-10-03,KOTAKBANK,EQ,777.0,788.95,792.7,783.15,789.45,788.05,788.16,982792,77459994435000.0,25048.0,537856.0,0.5473,2016,10,3,781.653,719.2239999999999,49.071479578875106
3853,2016-10-04,KOTAKBANK,EQ,788.05,790.9,796.6,782.3,790.35,791.7,792.32,1152157,91288181475000.0,24821.0,632448.0,0.5489,2016,10,4,782.2739999999999,719.844,51.30541953939315
3854,2016-10-05,KOTAKBANK,EQ,791.7,794.8,794.8,780.5,780.5,782.15,785.15,1007548,79107194695000.0,13596.0,626532.0,0.6218,2016,10,5,782.716,720.3842500000001,45.66178927664437
